"","year","district_code","caseid","congress","dname","rname","dmajor","dminor","dall","rmajor","rminor","rall","unfusedminorparties","linesqd","linesqr","linesnd","linesnr","linesu","presidential","incumbent","dincumbent","rincumbent","districtfixedeffect","uncontested","winner","democraticmarginofvictory","nyc","chamber","icpsr","state_icpsr","state_abbrev","party_code","occupancy","last_means","bioname","gender","race","bioguide_id","born","died","nominate_dim1","nominate_dim2","nominate_log_likelihood","nominate_geo_mean_probability","nominate_number_of_votes","nominate_number_of_errors","conditional","nokken_poole_dim1","nokken_poole_dim2","win_percentage","competitive","age","dal","ral","dc","rc","dg","rg","di","ri","dl","rl","dlt","rlt","drtl","rrtl","dsam","rsam","dr","rr","dtc","rtc","dwe","rwe","dwf","rwf","rd","_merge","fe","party","lib_dem_supp","cons_dem_supp","ind_dem_supp","lib_rep_supp","cons_rep_supp","ind_rep_supp","int_r_lib","int_d_lib","int_r_cons","int_d_cons","int_r_ind","int_d_ind","dm_nominate_dim1","dm_party","dm_ind_rep_supp","dm_cons_rep_supp","dm_lib_rep_supp","dm_ind_dem_supp","dm_cons_dem_supp","dm_lib_dem_supp","dm_gender","dm_race","dm_age","dm_competitive","dm_nyc","dm_int_d_ind","dm_int_r_ind","dm_int_d_cons","dm_int_r_cons","dm_int_d_lib","dm_int_r_lib","dm_dl","dm_rl","dm_dc","dm_rc","dm_di","dm_ri","dm_uncontested","dm_incumbent","int_comp1","int_comp2","int_comp3","int_comp4","int_comp5","int_comp6","int_comp10","int_comp20","int_comp30","int_comp40","int_comp50","int_comp60","int_uncont1","int_uncont2","int_uncont3","int_uncont4","int_uncont5","int_uncont6","int_uncont10","int_uncont20","int_uncont30","int_uncont40","int_uncont50","int_uncont60","int_incu1","int_incu2","int_incu3","int_incu4","int_incu5","int_incu6","int_incu10","int_incu20","int_incu30","int_incu40","int_incu50","int_incu60","dm_int_incu60","dm_int_incu50","dm_int_incu40","dm_int_incu30","dm_int_incu20","dm_int_incu10","dm_int_incu6","dm_int_incu5","dm_int_incu4","dm_int_incu3","dm_int_incu2","dm_int_incu1","dm_int_uncont60","dm_int_uncont50","dm_int_uncont40","dm_int_uncont30","dm_int_uncont20","dm_int_uncont10","dm_int_uncont6","dm_int_uncont5","dm_int_uncont4","dm_int_uncont3","dm_int_uncont2","dm_int_uncont1","dm_int_comp60","dm_int_comp50","dm_int_comp40","dm_int_comp30","dm_int_comp20","dm_int_comp10","dm_int_comp6","dm_int_comp5","dm_int_comp4","dm_int_comp3","dm_int_comp2","dm_int_comp1","dm_nokken_poole_dim1","d_prop_pres","dm_d_prop_pres","int10","int20","int30","int40","int50","int60","dm_dal","dm_ral","dm_dg","dm_rg","dm_dlt","dm_rlt","dm_drtl","dm_rrtl","dm_dsam","dm_rsam","dm_dtc","dm_rtc","dm_dwe","dm_rwe","dm_dr","dm_rr","dm_dwf","dm_rwf","mint1","mint2","mint3","mint4","mint5","mint6","mint7","mint8","mint9","mint10","mint11","mint12","mint13","mint14","mint15","mint16","mint17","mint18","dm_mint1","dm_mint2","dm_mint3","dm_mint4","dm_mint5","dm_mint6","dm_mint7","dm_mint8","dm_mint9","dm_mint10","dm_mint11","dm_mint12","dm_mint13","dm_mint14","dm_mint15","dm_mint16","dm_mint17","dm_mint18","liberal","con","wf","gre","ind","ref","libert","rtl","other1","othername1","other2","othername2","other3","othername3","other4","othername4","left_votes","centrist_votes","right_votes","left_prop","cent_prop","right_prop","lib_prop","cons_prop","rvote","dvote","tvote","state","r_prop_pres","dm_int_party_left","dm_int_party_cent","dm_int_party_right","dm_left_prop","dm_cent_prop","dm_right_prop","dm_strong_lib","dm_strong_con","dm_rc_strong","dm_dl_strong"
"445",1972,31,451,93,"CASTLE","MITCHELL",75513,0,75513,92419,6035,98454,19254,0,1,0,0,2,1,0,0,0,"b31",0,"R","-0.131869837",0,"House",14038,13,"NY",200,0,1,"MITCHELL, Donald Jerome",0,0,"M000808",1923,2003,0.0970000028610229,-0.163000002503395,-304.209869384766,0.704999983310699,872,136,NA,0.123000003397465,-0.133000001311302,0.565934896469116,1,49,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,66,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.200000002980232,0,0,-4,0.800000011920929,0,0,0,0,0.199999988079071,-0.200000002980232,0,-0.200000002980232,0,0,0.199999988079071,0,0,-0.200000002980232,-0.800000011920929,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.600000023841858,-0.200000002980232,0,0,0,-0.600000023841858,0,0,-0.200000002980232,0,0,0,-0.200000002980232,0,0,0,0,-0.200000002980232,0,0,0,0,0,0,0.800000011920929,0,0,0,0,0.800000011920929,0,0,0,0.0244000032544136,0.390811557749934,0.0211421251296997,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.200000002980232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.200000002980232,0,0,0,0,0,0,0,0,0,0,7179,6035,0,0,0,0,0,0,12075,"Action",0,"",0,"",0,0,7179,0,6035,0.0371543465772354,0,0.0312336650778125,0.0371543465772354,0.0312336650778125,98454,75513,193221,"NY",0.50954088841275,0,0,0,0.00445750122889876,0,-0.00422472972422838,0.199999988079071,0.199999988079071,0,0.199999988079071
"446",1972,32,452,93,"HANLEY","KOLDIN",111481,0,111481,77460,5991,83451,0,0,1,0,0,0,1,1,1,0,"b32",0,"D","0.143793733",0,"House",10733,13,"NY",100,0,1,"HANLEY, James Michael",0,0,"H000158",1920,2003,-0.305999994277954,0.146999999880791,-214.514755249023,0.782999992370605,875,92,NA,-0.252999991178513,0.112000003457069,0.571896851062775,1,52,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,67,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.102599993348122,-0.200000002980232,0,0,0,0,0,-0.200000002980232,0,0,-2.79999923706055,0.199999988079071,0,0,0,0,-0.200000002980232,-0.200000002980232,0,-0.200000002980232,0,0,0,0,0,0,0.199999988079071,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199999988079071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199999988079071,0,0,0,-0.0599999874830246,0.571896866599635,-0.0211331248283386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5991,0,0,0,0,0,0,0,"",0,"",0,"",0,0,0,0,5991,0,0,0.0307337943487986,0,0.0307337943487986,83451,111481,194932,"NY",0.428103133400365,0,0,0,-0.0192853547632694,0,-0.00157433771528304,-0.200000002980232,-0.200000002980232,0,-0.200000002980232
"447",1972,33,453,93,"KADYS","WALSH",53039,0,53039,122457,9682,132139,0,0,1,0,0,0,1,0,0,0,"b33",0,"R","-0.427156574",0,"House",14061,13,"NY",200,0,1,"WALSH, William Francis",0,0,"W000107",1912,2011,0.068000003695488,-0.0920000001788139,-272.571929931641,0.709999978542328,797,127,NA,0.0949999988079071,-0.123999997973442,0.713578283786774,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,68,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.111199989914894,0,0,-0.200000002980232,0,0,0,-0.200000002980232,0,0,4.40000152587891,-0.200000002980232,0,0,0,0,-0.200000002980232,-0.200000002980232,0,-0.200000002980232,0,0,-0.200000002980232,0,0,0,-0.600000023841858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.200000002980232,-0.200000002980232,0,0,0,-0.200000002980232,0,0,-0.200000002980232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0879999995231628,0.286421713162471,0.00331568717956543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9682,0,0,0,0,0,0,0,"",0,"",0,"",0,0,0,0,9682,0,0,0.0522848286513517,0,0.0522848286513517,132139,53039,185178,"NY",0.713578286837529,0,0,0,0.0287908557802439,0,0.000963219266850501,0.800000011920929,0.800000011920929,0,0.800000011920929
"448",1972,34,454,93,"RUBENS","HORTON",46509,0,46509,142803,0,142803,8691,0,0,0,0,2,1,1,0,1,"b34",0,"R","-0.508652383",0,"House",10596,13,"NY",200,0,1,"HORTON, Frank Jefferson",0,0,"H000797",1919,2004,-0.00400000018998981,-0.358999997377396,-286.56005859375,0.723999977111816,888,121,NA,0.0649999976158142,-0.469999998807907,0.754326164722443,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,69,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-0.200000002980232,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.200000002980232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0519999973475933,0.234890380448781,-0.0393801331520081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3088,5603,0,0,0,0,0,0,0,"",0,"",0,"",0,0,3088,0,5603,0.0155957232971218,0,0.0282975510472064,0.0155957232971218,0.0282975510472064,142803,46509,198003,"NY",0.721216345206891,0,0,0,0.00185922929085791,0,0.0040205642580986,-0.200000002980232,-0.200000002980232,0,-0.200000002980232
"449",1972,35,455,93,"SPENCER","CONABLE",53321,0,53321,127298,0,127298,6961,0,0,0,0,2,1,1,0,1,"b35",0,"R","-0.409574851",0,"House",10712,13,"NY",200,0,1,"CONABLE, Barber Benjamin, Jr.",0,0,"C000666",1922,2003,0.370999991893768,-0.657999992370605,-307.617004394531,0.685000002384186,812,138,NA,0.418000012636185,-0.665000021457672,0.70478743314743,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,70,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.400000005960464,0,0,0,-4,-0.200000002980232,0,0,0,-0.400000005960464,0,0,0,0,0,-0.400000005960464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.400000005960464,0,0,0,0,0,0,-0.400000005960464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0266000032424927,0.284257383516366,0.000304281711578369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2082,4879,0,0,0,0,0,0,0,"",0,"",0,"",0,0,2082,0,4879,0.0110992643138927,0,0.0260102356327967,0.0110992643138927,0.0260102356327967,127298,53321,187580,"NY",0.678633116536944,0,0,0,-0.013301650993526,0,0.00708290236070752,-0.200000002980232,-0.200000002980232,0,-0.200000002980232
"450",1972,36,456,93,"MCCARTHY","SMITH",78248,3847,82095,100624,9614,110238,0,1,1,0,0,0,1,1,0,1,"b36",0,"R","-0.146324344",0,"House",10771,13,"NY",200,0,1,"SMITH, Henry P., III",0,0,"S000548",1911,1995,0.230000004172325,-0.503000020980835,-368.784057617188,0.643999993801117,838,179,NA,0.275999993085861,-0.532000005245209,0.573162198066711,1,61,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,71,1,1,0,0,0,1,0,0,1,1,0,0,0,0.469599992036819,0.800000011920929,0,0,0,0,0,0,0,0,18.4000015258789,0.600000023841858,0,0,0,0,0.800000011920929,0.800000011920929,0,0,0,0,0.199999988079071,0,0,0,0.199999988079071,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0.800000011920929,0.800000011920929,0,0,0,0.399999976158142,0,0,0.199999988079071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.800000011920929,0.800000011920929,0,0,0,0.600000023841858,0,0,0.600000023841858,0.441199988126755,0.426837828141817,0.0568932294845581,1,0,0,0,1,0,0,0,0,0,0,0,0,-0.200000002980232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3847,9614,0,0,0,0,0,0,0,"",0,"",0,"",0,0,3847,0,9614,0.0200017677673618,0,0.0499862218132094,0.0200017677673618,0.0499862218132094,110238,82095,192333,"NY",0.573162171858183,0,0,0,0.00193691265303642,0,-0.0104923499748111,-0.200000002980232,-0.200000002980232,0,-0.200000002980232
"451",1972,37,457,93,"DULSKI","MCLAUGHLIN",108468,6137,114605,36148,7955,44103,0,1,1,0,0,0,1,1,1,0,"b37",0,"D","0.444224614",0,"House",2752,13,"NY",100,0,1,"DULSKI, Thaddeus Joseph",0,0,"D000523",1915,1988,-0.25,0.0979999974370003,-336.246948242188,0.677999973297119,864,164,NA,-0.180000007152557,0.0489999987185001,0.72211229801178,0,57,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,72,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0655999779701233,0,0,0.399999976158142,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0.399999976158142,0,0,0,0.199999988079071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.600000023841858,0,0,0.199999988079071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108999997377396,0.72211230687804,0.156435370445251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6137,7955,0,0,0,0,0,0,0,"",0,"",0,"",0,0,6137,0,7955,0.0386684981223379,0,0.0501234972402147,0.0386684981223379,0.0501234972402147,44103,114605,158708,"NY",0.27788769312196,0,0,0,0.00642581796273589,0,-0.05430818349123,0,0,0,0
"452",1972,38,458,93,"LORUSSO","KEMP",54236,3349,57585,139681,17286,156967,0,1,1,0,0,0,1,1,0,1,"b38",0,"R","-0.463207055",0,"House",13020,13,"NY",200,0,1,"KEMP, Jack French",0,0,"K000086",1935,2009,0.300000011920929,-0.133000001311302,-348.899627685547,0.669000029563904,867,154,NA,0.321000009775162,-0.25900000333786,0.731603503227234,0,37,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,73,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,-0.200000047683716,0,0,0,0.199999988079071,0,0,-4,-0.200000002980232,0,0,0,0,0,0.199999988079071,0,0.199999988079071,0,0,0,0,0,-0.200000002980232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0.199999988079071,0,0,0,0,0,0,0.199999988079071,0,0,0,-0.200000002980232,0,0,0,0,-0.200000002980232,0,0,0,0,0,0,-0.200000002980232,0,0,0,0,-0.200000002980232,0,0,0,0.00580000877380371,0.268396472649987,-0.17970335483551,1,0,0,0,1,0,0,0,0,0,0,0,0,-0.200000002980232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.200000002980232,0,0,0,0,0,0,0,0,0,0,3349,17286,0,0,0,0,0,0,0,"",0,"",0,"",0,0,3349,0,17286,0.0156092695477087,0,0.0805678809799023,0.0156092695477087,0.0805678809799023,156967,57585,214552,"NY",0.731603527350013,0,0,0,-0.00396859459578991,0,0.0526335313916206,0,0,0,0
"453",1972,39,459,93,"WHITE","HASTINGS",49253,0,49253,119707,6440,126147,0,0,1,0,0,0,1,1,0,1,"b39",0,"R","-0.438392246",0,"House",12017,13,"NY",200,0,1,"HASTINGS, James Fred",0,0,"H000327",1926,2014,0.233999997377396,-0.259999990463257,-282.276947021484,0.708000004291534,816,133,NA,0.214000001549721,-0.231000006198883,0.719196140766144,0,46,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,74,1,0,0,0,0,1,0,0,0,1,0,0,0,0.326399981975555,0.600000023841858,0,0.199999988079071,0,0,0,-0.200000002980232,0,0,3.79999923706055,-0.400000005960464,0,0,0,0,0.800000011920929,-0.200000002980232,0,-0.200000002980232,0,0,0.199999988079071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.800000011920929,-0.200000002980232,0,0,0,0.199999988079071,0,0,-0.200000002980232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.400000005960464,0,0,0,0.297800004482269,0.280803876852908,0.144987046718597,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6440,0,0,0,0,0,0,0,"",0,"",0,"",0,0,0,0,6440,0,0,0.0367160775370582,0,0.0367160775370582,126147,49253,175400,"NY",0.719196123147092,0,0,0,-0.000928364170249552,0,-0.047464594244957,0,0,0,0
"454",1972,4,424,93,"HOROWITZ","LENT",72280,0,72280,125422,0,125422,3332,0,0,0,0,1,1,1,0,1,"b4",0,"R","-0.268798495",0,"House",13021,13,"NY",200,0,1,"LENT, Norman Frederick",0,0,"L000243",1931,2012,0.18299999833107,-0.239999994635582,-319.096313476562,0.680999994277954,829,144,NA,0.175999999046326,-0.324999988079071,0.634399235248566,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-0.200000002980232,0,0,-0.400000005960464,0,0,-4,-0.400000005960464,0,0,0,0,-0.800000011920929,-0.400000005960464,-0.200000002980232,-0.400000005960464,-0.200000002980232,0,-0.800000011920929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.800000011920929,-0.400000005960464,-0.200000002980232,0,0,-0.800000011920929,0,-0.200000002980232,-0.400000005960464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.400000005960464,-0.200000002980232,-0.200000002980232,0,0,-0.400000005960464,0,-0.200000002980232,-0.200000002980232,0.000400006771087646,0.359541172140036,-0.231601297855377,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.200000002980232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.200000002980232,0,0,0,0,0,0,0,0,0,0,3332,0,0,0,0,0,0,0,0,"",0,"",0,"",0,0,3332,0,0,0.0165743108130963,0,0,0.0165743108130963,0,125422,72280,201034,"NY",0.623884517046868,0,0,0,-0.0099701602011919,0,0.0568941310048103,0,0,0,0
"455",1972,5,425,93,"STECKLER","WYDLER",67709,0,67709,133332,0,133332,12501,0,0,0,0,3,1,1,0,1,"b5",0,"R","-0.326416005",0,"House",10638,13,"NY",200,0,1,"WYDLER, John Waldemar",0,0,"W000780",1924,1987,0.27700001001358,-0.592000007629395,-356.67431640625,0.653999984264374,841,177,NA,0.331999987363815,-0.653999984264374,0.6632080078125,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,76,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0184000134468079,0,0,-1,-0.200000002980232,0,0,-0.600000023841858,0,0,-0.400001525878906,-0.800000011920929,0,0,0,0,-0.800000011920929,-0.600000023841858,-0.200000002980232,-0.600000023841858,-0.200000002980232,0,-0.800000011920929,0,0,0,0.199999988079071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.600000023841858,-0.400000005960464,-0.200000002980232,0,0,-0.600000023841858,0,-0.200000002980232,-0.400000005960464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.800000011920929,-0.600000023841858,-0.200000002980232,0,0,-0.800000011920929,0,-0.200000002980232,-0.600000023841858,0.0377999842166901,0.31707579773534,0.109882116317749,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.200000002980232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.200000002980232,0,0,0,0,0,0,0,0,0,0,3896,7676,0,0,0,0,0,0,929,"Socialist Worker",0,"",0,"",0,0,3896,0,7676,0.0182446544473687,0,0.0359460902304933,0.0182446544473687,0.0359460902304933,133332,67709,213542,"NY",0.624383025353326,0,0,0,0.00844130013138056,0,-0.00775488233193755,0,0,0,0
"456",1972,6,426,93,"WOLFF","GALLAGHER",100108,9512,109620,84811,18227,103038,0,1,1,0,0,0,1,1,1,0,"b6",0,"D","0.030951105",1,"House",10784,13,"NY",100,0,1,"WOLFF, Lester Lionel",0,0,"W000680",1919,NA,-0.263999998569489,-0.293000012636185,-308.663482666016,0.698000013828278,860,124,NA,-0.298000007867813,-0.153999999165535,0.515475571155548,1,53,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,77,0,1,0,0,0,1,0,0,0,0,0,0,0,-0.125200003385544,-0.200000002980232,0,0.199999988079071,-0.200000002980232,0,0,0.199999988079071,0,0,2.79999923706055,0.600000023841858,0,0,0,0,-0.200000002980232,-0.200000002980232,0,0.199999988079071,-0.200000002980232,0,0.399999976158142,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.200000002980232,-0.200000002980232,0,0,0,0.399999976158142,0,-0.200000002980232,0.199999988079071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.200000002980232,-0.200000002980232,0,0,0,0.600000023841858,0,0,0.600000023841858,-0.144000008702278,0.515475552295235,0.0421985387802124,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.200000002980232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.200000002980232,0,0,0,0,0,0,0,0,0,0,9512,18227,0,0,0,0,0,0,0,"",0,"",0,"",0,0,9512,0,18227,0.0447290955430786,0,0.0857103894516077,0.0447290955430786,0.0857103894516077,103038,109620,212658,"NY",0.484524447704765,0,0,0,0,0,-0.00182191492058337,0,0,0.199999988079071,0
"457",1972,7,427,93,"ADDABBO","HALL",93411,9699,103110,28296,0,28296,6053,1,0,0,0,1,1,1,1,0,"b7",0,"D","0.569334734",1,"House",10500,13,"NY",100,0,1,"ADDABBO, Joseph Patrick",0,0,"A000052",1925,1986,-0.40200001001358,-0.0839999988675117,-180.252410888672,0.810000002384186,853,66,NA,-0.42399999499321,-0.123999997973442,0.784667372703552,0,47,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,78,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.200000002980232,0,0,0.199999988079071,0,0,-4,0,0,0,0,0,0,0,0,0.199999988079071,-0.200000002980232,0,0,0,0,-0.800000011920929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.200000002980232,0.199999988079071,0,0,0,0,0,0,0,0,0,0,-0.200000002980232,-0.600000023841858,0,0,0,0,0,0,0,0,0,0,0,0,0.00720000267028809,0.750114579620105,0.0159333348274231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9699,6053,0,0,0,0,0,0,0,"",0,"",0,"",0,0,9699,0,6053,0.0705592212950771,0,0.0440349486028561,0.0705592212950771,0.0440349486028561,28296,103110,137459,"NY",0.205850471777039,0,0,0,0,0,-0.0191770307719707,0,0,0.199999988079071,0
"458",1972,8,428,93,"ROSENTHAL","LAPINA",98887,11406,110293,47535,12631,60166,0,1,1,0,0,0,1,1,1,0,"b8",0,"D","0.294070715",1,"House",10551,13,"NY",100,0,1,"ROSENTHAL, Benjamin Stanley",0,0,"R000442",1923,1983,-0.561999976634979,-0.49099999666214,-139.439926147461,0.851000010967255,867,57,NA,-0.566999971866608,-0.580999970436096,0.647035360336304,0,49,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,79,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.200000002980232,0,0,0.199999988079071,0,0,-4,0,0,0,0,0,0,0,0,0.199999988079071,-0.200000002980232,0,0.199999988079071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199999988079071,0,-0.200000002980232,0.199999988079071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0184000134468079,0.647035357475991,0.0383259057998657,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.200000002980232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11406,12631,0,0,0,0,0,0,0,"",0,"",0,"",0,0,11406,0,12631,0.0669134513284719,0,0.0740999301884911,0.0669134513284719,0.0740999301884911,60166,110293,170459,"NY",0.352964642524009,0,0,0,0,0,-0.00717194424942136,0,0,0.199999988079071,0
